shipment_id;date_id;route_id;vehicle_id;product_id;customer_id;sortinghub_id;incident_id;planned_departure_time;actual_departure_time;planned_arrival_time;actual_arrival_time;delivery_status;distance_travelled;fuel_cost;total_cost;delay_duration;total_time_in_transit;total_distance
S0804;D20250403;3;V01;P005;C003;SH01;I01;2025-04-03 06:00;2025-04-03 06:15;2025-04-03 10:00;2025-04-03 10:34;Terlambat;124;242317;610963;34 menit;4 jam 19 menit;124
S0805;D20250421;5;V01;P002;C002;SH03;I01;2025-04-21 06:00;2025-04-21 06:28;2025-04-21 10:00;2025-04-21 10:33;Terlambat;208;217791;524491;33 menit;4 jam 5 menit;208
S0806;D20250422;3;V05;P005;C004;SH02;I05;2025-04-22 06:00;2025-04-22 06:20;2025-04-22 09:00;2025-04-22 10:05;Terlambat;216;242314;518309;65 menit;3 jam 45 menit;216
S0807;D20250402;1;V05;P002;C003;SH01;I02;2025-04-02 06:00;2025-04-02 06:09;2025-04-02 11:00;2025-04-02 11:53;Terlambat;305;265172;589278;53 menit;5 jam 44 menit;305
S0808;D20250410;4;V03;P004;C004;SH02;I02;2025-04-10 06:00;2025-04-10 06:08;2025-04-10 12:00;2025-04-10 13:00;Terlambat;113;234225;410299;60 menit;6 jam 52 menit;113
S0809;D20250423;5;V04;P004;C005;SH02;I03;2025-04-23 06:00;2025-04-23 06:16;2025-04-23 11:00;2025-04-23 11:47;Terlambat;122;576126;868326;47 menit;5 jam 31 menit;122
S0810;D20250416;3;V02;P003;C003;SH03;I04;2025-04-16 06:00;2025-04-16 06:09;2025-04-16 12:00;2025-04-16 11:49;Tepat Waktu;255;517308;828650;0 menit;5 jam 40 menit;255
S0811;D20250424;1;V04;P005;C005;SH04;I01;2025-04-24 06:00;2025-04-24 06:16;2025-04-24 12:00;2025-04-24 12:12;Tepat Waktu;272;288883;454309;12 menit;5 jam 56 menit;272
S0812;D20250413;3;V01;P003;C002;SH02;I01;2025-04-13 06:00;2025-04-13 06:28;2025-04-13 09:00;2025-04-13 10:03;Terlambat;109;393521;641861;63 menit;3 jam 35 menit;109
S0813;D20250403;3;V02;P002;C004;SH03;I05;2025-04-03 06:00;2025-04-03 06:27;2025-04-03 11:00;2025-04-03 11:43;Terlambat;159;154885;288404;43 menit;5 jam 16 menit;159
S0814;D20250401;2;V01;P001;C003;SH03;I01;2025-04-01 06:00;2025-04-01 06:05;2025-04-01 11:00;2025-04-01 12:22;Terlambat;337;485886;866407;82 menit;6 jam 17 menit;337
S0815;D20250407;1;V01;P004;C005;SH01;I02;2025-04-07 06:00;2025-04-07 06:24;2025-04-07 09:00;2025-04-07 09:14;Tepat Waktu;352;388761;522281;14 menit;2 jam 50 menit;352
S0816;D20250421;3;V05;P001;C003;SH03;I02;2025-04-21 06:00;2025-04-21 06:17;2025-04-21 09:00;2025-04-21 10:17;Terlambat;395;517224;830175;77 menit;4 jam 0 menit;395
S0817;D20250426;2;V03;P004;C002;SH01;I05;2025-04-26 06:00;2025-04-26 06:25;2025-04-26 10:00;2025-04-26 10:42;Terlambat;137;303203;449351;42 menit;4 jam 17 menit;137
S0818;D20250423;2;V01;P001;C001;SH02;I01;2025-04-23 06:00;2025-04-23 06:20;2025-04-23 11:00;2025-04-23 12:00;Terlambat;138;414622;741099;60 menit;5 jam 40 menit;138
S0819;D20250401;1;V04;P003;C001;SH02;I02;2025-04-01 06:00;2025-04-01 06:28;2025-04-01 10:00;2025-04-01 10:09;Tepat Waktu;294;170284;550706;9 menit;3 jam 41 menit;294
S0820;D20250424;5;V02;P004;C001;SH03;I02;2025-04-24 06:00;2025-04-24 06:14;2025-04-24 09:00;2025-04-24 08:57;Tepat Waktu;322;233688;368157;0 menit;2 jam 43 menit;322
S0821;D20250426;5;V04;P005;C003;SH03;I03;2025-04-26 06:00;2025-04-26 06:22;2025-04-26 12:00;2025-04-26 11:56;Tepat Waktu;373;456175;842454;0 menit;5 jam 34 menit;373
S0822;D20250410;2;V03;P003;C004;SH02;I01;2025-04-10 06:00;2025-04-10 06:16;2025-04-10 10:00;2025-04-10 10:25;Terlambat;168;572356;922890;25 menit;4 jam 9 menit;168
S0823;D20250402;3;V01;P001;C003;SH04;I05;2025-04-02 06:00;2025-04-02 06:08;2025-04-02 09:00;2025-04-02 09:43;Terlambat;213;335960;580140;43 menit;3 jam 35 menit;213
S0824;D20250429;4;V01;P005;C004;SH04;I04;2025-04-29 06:00;2025-04-29 06:26;2025-04-29 10:00;2025-04-29 10:46;Terlambat;90;261320;454846;46 menit;4 jam 20 menit;90
S0825;D20250409;5;V05;P004;C004;SH03;I02;2025-04-09 06:00;2025-04-09 06:20;2025-04-09 09:00;2025-04-09 10:23;Terlambat;373;279399;532686;83 menit;4 jam 3 menit;373
S0826;D20250404;2;V05;P003;C004;SH03;I02;2025-04-04 06:00;2025-04-04 06:22;2025-04-04 12:00;2025-04-04 13:15;Terlambat;173;518773;626114;75 menit;6 jam 53 menit;173
S0827;D20250420;3;V04;P002;C001;SH03;I02;2025-04-20 06:00;2025-04-20 06:15;2025-04-20 11:00;2025-04-20 11:13;Tepat Waktu;237;537964;697373;13 menit;4 jam 58 menit;237
S0828;D20250411;1;V03;P002;C005;SH04;I04;2025-04-11 06:00;2025-04-11 06:08;2025-04-11 11:00;2025-04-11 11:11;Tepat Waktu;276;507271;661283;11 menit;5 jam 3 menit;276
S0829;D20250428;2;V05;P001;C002;SH04;I05;2025-04-28 06:00;2025-04-28 06:09;2025-04-28 11:00;2025-04-28 11:58;Terlambat;377;374398;712696;58 menit;5 jam 49 menit;377
S0830;D20250406;3;V01;P005;C002;SH02;I05;2025-04-06 06:00;2025-04-06 06:16;2025-04-06 09:00;2025-04-06 08:56;Tepat Waktu;345;461814;656921;0 menit;2 jam 40 menit;345
S0831;D20250410;4;V03;P001;C003;SH02;I03;2025-04-10 06:00;2025-04-10 06:08;2025-04-10 12:00;2025-04-10 12:50;Terlambat;272;302704;590761;50 menit;6 jam 42 menit;272
S0832;D20250422;4;V04;P002;C001;SH03;I01;2025-04-22 06:00;2025-04-22 06:21;2025-04-22 10:00;2025-04-22 10:51;Terlambat;279;579139;723573;51 menit;4 jam 30 menit;279
S0833;D20250419;1;V03;P002;C004;SH01;I03;2025-04-19 06:00;2025-04-19 06:05;2025-04-19 10:00;2025-04-19 10:21;Terlambat;212;500052;688917;21 menit;4 jam 16 menit;212
S0834;D20250425;2;V02;P005;C002;SH04;I04;2025-04-25 06:00;2025-04-25 06:27;2025-04-25 10:00;2025-04-25 10:45;Terlambat;247;392804;764866;45 menit;4 jam 18 menit;247
S0835;D20250423;3;V02;P001;C005;SH03;I03;2025-04-23 06:00;2025-04-23 06:20;2025-04-23 12:00;2025-04-23 12:03;Tepat Waktu;330;354005;714371;3 menit;5 jam 43 menit;330
S0836;D20250415;5;V05;P001;C005;SH02;I02;2025-04-15 06:00;2025-04-15 06:18;2025-04-15 09:00;2025-04-15 09:19;Terlambat;229;288041;577336;19 menit;3 jam 1 menit;229
S0837;D20250419;1;V04;P002;C003;SH04;I04;2025-04-19 06:00;2025-04-19 06:23;2025-04-19 12:00;2025-04-19 12:45;Terlambat;242;350999;637064;45 menit;6 jam 22 menit;242
S0838;D20250417;1;V02;P002;C004;SH03;I02;2025-04-17 06:00;2025-04-17 06:05;2025-04-17 10:00;2025-04-17 11:25;Terlambat;302;260580;656679;85 menit;5 jam 20 menit;302
S0839;D20250423;3;V02;P002;C002;SH01;I04;2025-04-23 06:00;2025-04-23 06:25;2025-04-23 09:00;2025-04-23 09:06;Tepat Waktu;297;239162;348406;6 menit;2 jam 41 menit;297
S0840;D20250428;5;V03;P001;C003;SH03;I01;2025-04-28 06:00;2025-04-28 06:22;2025-04-28 12:00;2025-04-28 13:10;Terlambat;209;442230;833245;70 menit;6 jam 48 menit;209
S0841;D20250428;5;V05;P002;C004;SH02;I04;2025-04-28 06:00;2025-04-28 06:24;2025-04-28 09:00;2025-04-28 10:10;Terlambat;122;490223;754617;70 menit;3 jam 46 menit;122
S0842;D20250405;2;V03;P002;C004;SH04;I03;2025-04-05 06:00;2025-04-05 06:18;2025-04-05 10:00;2025-04-05 11:08;Terlambat;95;202704;574217;68 menit;4 jam 50 menit;95
S0843;D20250425;5;V02;P002;C002;SH04;I04;2025-04-25 06:00;2025-04-25 06:02;2025-04-25 12:00;2025-04-25 12:17;Terlambat;278;349218;690712;17 menit;6 jam 15 menit;278
S0844;D20250410;2;V03;P005;C003;SH03;I01;2025-04-10 06:00;2025-04-10 06:26;2025-04-10 11:00;2025-04-10 11:45;Terlambat;382;570190;695638;45 menit;5 jam 19 menit;382
S0845;D20250423;4;V03;P002;C002;SH03;I02;2025-04-23 06:00;2025-04-23 06:22;2025-04-23 11:00;2025-04-23 11:47;Terlambat;154;239336;575705;47 menit;5 jam 25 menit;154
S0846;D20250413;2;V01;P004;C002;SH04;I02;2025-04-13 06:00;2025-04-13 06:07;2025-04-13 09:00;2025-04-13 10:22;Terlambat;141;540418;901778;82 menit;4 jam 15 menit;141
S0847;D20250424;1;V05;P003;C002;SH02;I04;2025-04-24 06:00;2025-04-24 06:25;2025-04-24 12:00;2025-04-24 12:40;Terlambat;305;492398;781911;40 menit;6 jam 15 menit;305
S0848;D20250419;5;V01;P004;C005;SH03;I05;2025-04-19 06:00;2025-04-19 06:11;2025-04-19 09:00;2025-04-19 10:22;Terlambat;164;245267;361171;82 menit;4 jam 11 menit;164
S0849;D20250417;1;V03;P003;C003;SH02;I04;2025-04-17 06:00;2025-04-17 06:11;2025-04-17 12:00;2025-04-17 12:14;Tepat Waktu;196;535246;740599;14 menit;6 jam 3 menit;196
S0850;D20250412;1;V03;P003;C004;SH02;I01;2025-04-12 06:00;2025-04-12 06:04;2025-04-12 10:00;2025-04-12 10:33;Terlambat;372;366467;739189;33 menit;4 jam 29 menit;372
S0851;D20250424;1;V03;P003;C003;SH01;I04;2025-04-24 06:00;2025-04-24 06:15;2025-04-24 10:00;2025-04-24 11:24;Terlambat;396;565571;775957;84 menit;5 jam 9 menit;396
S0852;D20250403;1;V05;P001;C001;SH01;I05;2025-04-03 06:00;2025-04-03 06:11;2025-04-03 11:00;2025-04-03 11:18;Terlambat;303;311880;591950;18 menit;5 jam 7 menit;303
S0853;D20250402;1;V03;P001;C004;SH01;I05;2025-04-02 06:00;2025-04-02 06:17;2025-04-02 10:00;2025-04-02 10:53;Terlambat;230;167991;413779;53 menit;4 jam 36 menit;230
S0854;D20250429;3;V05;P005;C003;SH02;I01;2025-04-29 06:00;2025-04-29 06:27;2025-04-29 10:00;2025-04-29 11:07;Terlambat;182;394288;568722;67 menit;4 jam 40 menit;182
S0855;D20250419;2;V04;P003;C004;SH04;I01;2025-04-19 06:00;2025-04-19 06:27;2025-04-19 10:00;2025-04-19 09:52;Tepat Waktu;244;156374;466464;0 menit;3 jam 25 menit;244
S0856;D20250426;5;V03;P001;C002;SH02;I03;2025-04-26 06:00;2025-04-26 06:07;2025-04-26 12:00;2025-04-26 12:56;Terlambat;292;598984;739112;56 menit;6 jam 49 menit;292
S0857;D20250402;1;V01;P003;C005;SH01;I04;2025-04-02 06:00;2025-04-02 06:21;2025-04-02 09:00;2025-04-02 08:59;Tepat Waktu;218;419599;682110;0 menit;2 jam 38 menit;218
S0858;D20250403;4;V05;P004;C005;SH03;I02;2025-04-03 06:00;2025-04-03 06:03;2025-04-03 09:00;2025-04-03 10:27;Terlambat;183;164174;337701;87 menit;4 jam 24 menit;183
S0859;D20250413;2;V03;P005;C001;SH01;I02;2025-04-13 06:00;2025-04-13 06:18;2025-04-13 11:00;2025-04-13 12:02;Terlambat;298;440175;542284;62 menit;5 jam 44 menit;298
S0860;D20250403;5;V02;P005;C005;SH02;I02;2025-04-03 06:00;2025-04-03 06:00;2025-04-03 11:00;2025-04-03 10:58;Tepat Waktu;186;260118;465916;0 menit;4 jam 58 menit;186
S0861;D20250430;3;V01;P003;C002;SH01;I01;2025-04-30 06:00;2025-04-30 06:21;2025-04-30 11:00;2025-04-30 11:23;Terlambat;272;270559;565222;23 menit;5 jam 2 menit;272
S0862;D20250426;4;V05;P002;C005;SH03;I04;2025-04-26 06:00;2025-04-26 06:07;2025-04-26 09:00;2025-04-26 09:30;Terlambat;105;353408;727289;30 menit;3 jam 23 menit;105
S0863;D20250405;1;V02;P004;C001;SH03;I02;2025-04-05 06:00;2025-04-05 06:01;2025-04-05 11:00;2025-04-05 12:20;Terlambat;102;450158;821699;80 menit;6 jam 19 menit;102
S0864;D20250404;3;V02;P001;C001;SH02;I05;2025-04-04 06:00;2025-04-04 06:10;2025-04-04 12:00;2025-04-04 13:02;Terlambat;381;222268;532086;62 menit;6 jam 52 menit;381
S0865;D20250424;4;V05;P002;C004;SH04;I05;2025-04-24 06:00;2025-04-24 06:28;2025-04-24 10:00;2025-04-24 10:35;Terlambat;308;430947;657069;35 menit;4 jam 7 menit;308
S0866;D20250408;4;V04;P001;C004;SH03;I04;2025-04-08 06:00;2025-04-08 06:16;2025-04-08 10:00;2025-04-08 11:13;Terlambat;237;452255;705507;73 menit;4 jam 57 menit;237
S0867;D20250403;4;V05;P003;C001;SH01;I01;2025-04-03 06:00;2025-04-03 06:07;2025-04-03 10:00;2025-04-03 11:29;Terlambat;170;162482;502260;89 menit;5 jam 22 menit;170
S0868;D20250420;2;V01;P005;C001;SH02;I04;2025-04-20 06:00;2025-04-20 06:02;2025-04-20 11:00;2025-04-20 10:47;Tepat Waktu;162;173260;543896;0 menit;4 jam 45 menit;162
S0869;D20250429;5;V02;P004;C004;SH04;I05;2025-04-29 06:00;2025-04-29 06:11;2025-04-29 11:00;2025-04-29 11:32;Terlambat;307;252907;430762;32 menit;5 jam 21 menit;307
S0870;D20250412;3;V02;P005;C002;SH01;I05;2025-04-12 06:00;2025-04-12 06:12;2025-04-12 11:00;2025-04-12 11:23;Terlambat;332;346418;466048;23 menit;5 jam 11 menit;332
S0871;D20250430;1;V05;P004;C002;SH02;I04;2025-04-30 06:00;2025-04-30 06:06;2025-04-30 12:00;2025-04-30 12:21;Terlambat;240;470837;845036;21 menit;6 jam 15 menit;240
S0872;D20250401;3;V01;P005;C004;SH01;I02;2025-04-01 06:00;2025-04-01 06:08;2025-04-01 12:00;2025-04-01 12:43;Terlambat;350;585254;813707;43 menit;6 jam 35 menit;350
S0873;D20250417;5;V02;P003;C001;SH01;I02;2025-04-17 06:00;2025-04-17 06:24;2025-04-17 12:00;2025-04-17 12:29;Terlambat;179;441486;562871;29 menit;6 jam 5 menit;179
S0874;D20250429;4;V05;P004;C004;SH03;I03;2025-04-29 06:00;2025-04-29 06:09;2025-04-29 12:00;2025-04-29 11:56;Tepat Waktu;374;426023;821373;0 menit;5 jam 47 menit;374
S0875;D20250409;5;V04;P002;C001;SH03;I03;2025-04-09 06:00;2025-04-09 06:18;2025-04-09 09:00;2025-04-09 09:00;Tepat Waktu;158;340606;457209;0 menit;2 jam 42 menit;158
S0876;D20250404;3;V04;P005;C001;SH03;I01;2025-04-04 06:00;2025-04-04 06:09;2025-04-04 09:00;2025-04-04 09:35;Terlambat;361;374605;475105;35 menit;3 jam 26 menit;361
S0877;D20250422;2;V05;P004;C002;SH02;I01;2025-04-22 06:00;2025-04-22 06:01;2025-04-22 11:00;2025-04-22 12:24;Terlambat;196;475522;722957;84 menit;6 jam 23 menit;196
S0878;D20250412;2;V05;P001;C005;SH03;I05;2025-04-12 06:00;2025-04-12 06:29;2025-04-12 10:00;2025-04-12 10:10;Tepat Waktu;243;311456;489823;10 menit;3 jam 41 menit;243
S0879;D20250426;5;V03;P001;C001;SH03;I05;2025-04-26 06:00;2025-04-26 06:03;2025-04-26 12:00;2025-04-26 12:20;Terlambat;314;208459;500427;20 menit;6 jam 17 menit;314
S0880;D20250427;2;V01;P002;C004;SH01;I03;2025-04-27 06:00;2025-04-27 06:20;2025-04-27 10:00;2025-04-27 10:10;Tepat Waktu;351;260602;543420;10 menit;3 jam 50 menit;351
S0881;D20250412;4;V01;P004;C002;SH04;I04;2025-04-12 06:00;2025-04-12 06:14;2025-04-12 11:00;2025-04-12 10:57;Tepat Waktu;250;273746;527841;0 menit;4 jam 43 menit;250
S0882;D20250408;1;V05;P002;C003;SH02;I01;2025-04-08 06:00;2025-04-08 06:01;2025-04-08 10:00;2025-04-08 10:26;Terlambat;317;284800;509457;26 menit;4 jam 25 menit;317
S0883;D20250427;3;V02;P003;C002;SH01;I02;2025-04-27 06:00;2025-04-27 06:30;2025-04-27 12:00;2025-04-27 12:45;Terlambat;307;195064;429750;45 menit;6 jam 15 menit;307
S0884;D20250415;2;V02;P001;C005;SH04;I02;2025-04-15 06:00;2025-04-15 06:10;2025-04-15 10:00;2025-04-15 10:21;Terlambat;197;586751;869241;21 menit;4 jam 11 menit;197
S0885;D20250409;4;V01;P001;C001;SH04;I03;2025-04-09 06:00;2025-04-09 06:12;2025-04-09 09:00;2025-04-09 09:52;Terlambat;259;491833;702208;52 menit;3 jam 40 menit;259
S0886;D20250415;3;V02;P001;C005;SH01;I04;2025-04-15 06:00;2025-04-15 06:16;2025-04-15 10:00;2025-04-15 10:59;Terlambat;311;176978;495492;59 menit;4 jam 43 menit;311
S0887;D20250423;1;V01;P001;C001;SH01;I01;2025-04-23 06:00;2025-04-23 06:08;2025-04-23 10:00;2025-04-23 10:57;Terlambat;213;562963;685643;57 menit;4 jam 49 menit;213
S0888;D20250428;2;V05;P005;C003;SH02;I01;2025-04-28 06:00;2025-04-28 06:21;2025-04-28 12:00;2025-04-28 12:25;Terlambat;345;585807;871749;25 menit;6 jam 4 menit;345
S0889;D20250415;5;V01;P002;C003;SH03;I01;2025-04-15 06:00;2025-04-15 06:07;2025-04-15 09:00;2025-04-15 10:07;Terlambat;201;515424;681048;67 menit;4 jam 0 menit;201
S0890;D20250430;4;V01;P003;C002;SH03;I04;2025-04-30 06:00;2025-04-30 06:11;2025-04-30 12:00;2025-04-30 12:39;Terlambat;173;381288;625408;39 menit;6 jam 28 menit;173
S0891;D20250411;3;V01;P003;C001;SH04;I02;2025-04-11 06:00;2025-04-11 06:23;2025-04-11 12:00;2025-04-11 11:47;Tepat Waktu;189;190940;346709;0 menit;5 jam 24 menit;189
S0892;D20250424;2;V05;P003;C005;SH01;I05;2025-04-24 06:00;2025-04-24 06:01;2025-04-24 09:00;2025-04-24 09:17;Terlambat;313;319244;423835;17 menit;3 jam 16 menit;313
S0893;D20250425;2;V02;P005;C002;SH02;I05;2025-04-25 06:00;2025-04-25 06:23;2025-04-25 11:00;2025-04-25 11:06;Tepat Waktu;213;266340;627002;6 menit;4 jam 43 menit;213
S0894;D20250411;5;V02;P002;C003;SH01;I05;2025-04-11 06:00;2025-04-11 06:09;2025-04-11 10:00;2025-04-11 10:42;Terlambat;230;599139;933043;42 menit;4 jam 33 menit;230
S0895;D20250405;3;V03;P004;C001;SH01;I01;2025-04-05 06:00;2025-04-05 06:28;2025-04-05 10:00;2025-04-05 11:02;Terlambat;112;329559;478743;62 menit;4 jam 34 menit;112
S0896;D20250425;3;V02;P004;C002;SH01;I05;2025-04-25 06:00;2025-04-25 06:14;2025-04-25 12:00;2025-04-25 12:28;Terlambat;385;521176;674726;28 menit;6 jam 14 menit;385
S0897;D20250423;4;V01;P002;C003;SH02;I05;2025-04-23 06:00;2025-04-23 06:01;2025-04-23 11:00;2025-04-23 11:49;Terlambat;233;388844;576552;49 menit;5 jam 48 menit;233
S0898;D20250415;5;V02;P005;C001;SH02;I05;2025-04-15 06:00;2025-04-15 06:01;2025-04-15 12:00;2025-04-15 13:10;Terlambat;262;257095;626225;70 menit;7 jam 9 menit;262
S0899;D20250408;4;V04;P001;C003;SH01;I01;2025-04-08 06:00;2025-04-08 06:26;2025-04-08 10:00;2025-04-08 11:19;Terlambat;183;371586;749518;79 menit;4 jam 53 menit;183
S0900;D20250406;4;V01;P005;C004;SH02;I03;2025-04-06 06:00;2025-04-06 06:19;2025-04-06 10:00;2025-04-06 09:59;Tepat Waktu;239;276377;642318;0 menit;3 jam 40 menit;239
S0901;D20250409;5;V03;P003;C001;SH04;I05;2025-04-09 06:00;2025-04-09 06:00;2025-04-09 09:00;2025-04-09 10:07;Terlambat;175;199284;392585;67 menit;4 jam 7 menit;175
S0902;D20250402;5;V02;P005;C001;SH02;I03;2025-04-02 06:00;2025-04-02 06:27;2025-04-02 12:00;2025-04-02 11:48;Tepat Waktu;303;506240;806384;0 menit;5 jam 21 menit;303
S0903;D20250429;3;V01;P005;C002;SH03;I01;2025-04-29 06:00;2025-04-29 06:00;2025-04-29 09:00;2025-04-29 09:20;Terlambat;101;504026;903110;20 menit;3 jam 20 menit;101
S0904;D20250406;2;V01;P002;C005;SH03;I01;2025-04-06 06:00;2025-04-06 06:30;2025-04-06 12:00;2025-04-06 11:53;Tepat Waktu;327;549415;875282;0 menit;5 jam 23 menit;327
S0905;D20250412;1;V03;P002;C003;SH03;I01;2025-04-12 06:00;2025-04-12 06:11;2025-04-12 10:00;2025-04-12 11:09;Terlambat;331;479540;868224;69 menit;4 jam 58 menit;331
S0906;D20250402;3;V05;P003;C002;SH01;I05;2025-04-02 06:00;2025-04-02 06:28;2025-04-02 12:00;2025-04-02 12:30;Terlambat;365;287503;574019;30 menit;6 jam 2 menit;365
S0907;D20250411;5;V05;P001;C001;SH04;I04;2025-04-11 06:00;2025-04-11 06:01;2025-04-11 12:00;2025-04-11 11:55;Tepat Waktu;347;375061;485452;0 menit;5 jam 54 menit;347
S0908;D20250427;2;V04;P001;C001;SH03;I02;2025-04-27 06:00;2025-04-27 06:06;2025-04-27 09:00;2025-04-27 09:43;Terlambat;385;274605;511124;43 menit;3 jam 37 menit;385
S0909;D20250410;5;V05;P001;C002;SH01;I03;2025-04-10 06:00;2025-04-10 06:18;2025-04-10 09:00;2025-04-10 10:15;Terlambat;278;466260;645335;75 menit;3 jam 57 menit;278
S0910;D20250427;1;V01;P004;C004;SH04;I04;2025-04-27 06:00;2025-04-27 06:19;2025-04-27 11:00;2025-04-27 11:31;Terlambat;352;473705;697584;31 menit;5 jam 12 menit;352
S0911;D20250411;3;V02;P003;C002;SH02;I01;2025-04-11 06:00;2025-04-11 06:01;2025-04-11 09:00;2025-04-11 09:38;Terlambat;92;582003;799035;38 menit;3 jam 37 menit;92
S0912;D20250414;4;V05;P001;C004;SH03;I02;2025-04-14 06:00;2025-04-14 06:29;2025-04-14 10:00;2025-04-14 11:18;Terlambat;356;554636;678205;78 menit;4 jam 49 menit;356
S0913;D20250427;2;V01;P003;C005;SH02;I04;2025-04-27 06:00;2025-04-27 06:21;2025-04-27 10:00;2025-04-27 10:45;Terlambat;230;306760;678313;45 menit;4 jam 24 menit;230
S0914;D20250408;1;V01;P003;C001;SH02;I04;2025-04-08 06:00;2025-04-08 06:16;2025-04-08 12:00;2025-04-08 12:00;Tepat Waktu;307;289828;671993;0 menit;5 jam 44 menit;307
S0915;D20250413;1;V04;P002;C005;SH04;I04;2025-04-13 06:00;2025-04-13 06:10;2025-04-13 12:00;2025-04-13 13:17;Terlambat;269;460574;668343;77 menit;7 jam 7 menit;269
S0916;D20250410;4;V02;P004;C002;SH02;I04;2025-04-10 06:00;2025-04-10 06:09;2025-04-10 12:00;2025-04-10 12:35;Terlambat;393;462644;722363;35 menit;6 jam 26 menit;393
S0917;D20250425;2;V04;P003;C003;SH02;I03;2025-04-25 06:00;2025-04-25 06:14;2025-04-25 12:00;2025-04-25 13:19;Terlambat;320;384904;681299;79 menit;7 jam 5 menit;320
S0918;D20250420;3;V02;P003;C003;SH03;I05;2025-04-20 06:00;2025-04-20 06:24;2025-04-20 10:00;2025-04-20 11:02;Terlambat;329;248210;362204;62 menit;4 jam 38 menit;329
S0919;D20250430;5;V05;P002;C003;SH04;I04;2025-04-30 06:00;2025-04-30 06:25;2025-04-30 11:00;2025-04-30 10:50;Tepat Waktu;249;401483;531362;0 menit;4 jam 25 menit;249
S0920;D20250428;1;V01;P005;C003;SH01;I05;2025-04-28 06:00;2025-04-28 06:20;2025-04-28 12:00;2025-04-28 13:00;Terlambat;268;559145;956103;60 menit;6 jam 40 menit;268
S0921;D20250402;4;V04;P005;C001;SH03;I02;2025-04-02 06:00;2025-04-02 06:28;2025-04-02 09:00;2025-04-02 08:57;Tepat Waktu;399;374673;507742;0 menit;2 jam 29 menit;399
S0922;D20250417;1;V01;P003;C001;SH01;I05;2025-04-17 06:00;2025-04-17 06:27;2025-04-17 12:00;2025-04-17 13:30;Terlambat;269;322956;562068;90 menit;7 jam 3 menit;269
S0923;D20250412;4;V04;P002;C002;SH01;I05;2025-04-12 06:00;2025-04-12 06:24;2025-04-12 12:00;2025-04-12 12:54;Terlambat;208;265552;435508;54 menit;6 jam 30 menit;208
S0924;D20250414;2;V02;P004;C003;SH01;I03;2025-04-14 06:00;2025-04-14 06:11;2025-04-14 11:00;2025-04-14 12:19;Terlambat;90;411974;779349;79 menit;6 jam 8 menit;90
S0925;D20250422;2;V02;P002;C005;SH01;I02;2025-04-22 06:00;2025-04-22 06:14;2025-04-22 09:00;2025-04-22 10:30;Terlambat;170;162218;552229;90 menit;4 jam 16 menit;170
S0926;D20250415;4;V02;P003;C002;SH02;I02;2025-04-15 06:00;2025-04-15 06:00;2025-04-15 12:00;2025-04-15 12:27;Terlambat;206;447229;690780;27 menit;6 jam 27 menit;206
S0927;D20250427;5;V04;P002;C005;SH02;I02;2025-04-27 06:00;2025-04-27 06:23;2025-04-27 10:00;2025-04-27 10:39;Terlambat;230;424319;780317;39 menit;4 jam 16 menit;230
S0928;D20250403;3;V02;P005;C003;SH01;I03;2025-04-03 06:00;2025-04-03 06:12;2025-04-03 12:00;2025-04-03 13:20;Terlambat;356;203964;361225;80 menit;7 jam 8 menit;356
S0929;D20250407;4;V01;P003;C005;SH02;I03;2025-04-07 06:00;2025-04-07 06:02;2025-04-07 11:00;2025-04-07 11:35;Terlambat;251;546323;840094;35 menit;5 jam 33 menit;251
S0930;D20250426;3;V05;P004;C005;SH04;I03;2025-04-26 06:00;2025-04-26 06:06;2025-04-26 10:00;2025-04-26 11:24;Terlambat;362;445733;753080;84 menit;5 jam 18 menit;362
S0931;D20250428;5;V03;P003;C001;SH01;I01;2025-04-28 06:00;2025-04-28 06:04;2025-04-28 10:00;2025-04-28 09:49;Tepat Waktu;234;187673;535822;0 menit;3 jam 45 menit;234
S0932;D20250422;3;V05;P001;C004;SH04;I03;2025-04-22 06:00;2025-04-22 06:08;2025-04-22 11:00;2025-04-22 11:39;Terlambat;178;320552;475659;39 menit;5 jam 31 menit;178
S0933;D20250428;3;V03;P005;C003;SH04;I03;2025-04-28 06:00;2025-04-28 06:05;2025-04-28 12:00;2025-04-28 13:00;Terlambat;308;278911;557941;60 menit;6 jam 55 menit;308
S0934;D20250428;2;V03;P005;C005;SH02;I03;2025-04-28 06:00;2025-04-28 06:30;2025-04-28 11:00;2025-04-28 10:48;Tepat Waktu;384;293310;688699;0 menit;4 jam 18 menit;384
S0935;D20250412;4;V02;P005;C001;SH02;I04;2025-04-12 06:00;2025-04-12 06:18;2025-04-12 09:00;2025-04-12 09:26;Terlambat;374;500318;853590;26 menit;3 jam 8 menit;374
S0936;D20250428;1;V03;P003;C004;SH02;I02;2025-04-28 06:00;2025-04-28 06:05;2025-04-28 12:00;2025-04-28 13:13;Terlambat;257;541318;849053;73 menit;7 jam 8 menit;257
S0937;D20250425;2;V02;P003;C005;SH03;I01;2025-04-25 06:00;2025-04-25 06:03;2025-04-25 12:00;2025-04-25 12:40;Terlambat;287;570801;793276;40 menit;6 jam 37 menit;287
S0938;D20250430;2;V01;P001;C004;SH03;I04;2025-04-30 06:00;2025-04-30 06:09;2025-04-30 12:00;2025-04-30 13:14;Terlambat;160;485845;695600;74 menit;7 jam 5 menit;160
